X,Y,OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported
-113.4281473,53.42626361,1584,2022/10/16 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,7 AV SW/56 ST SW,16,10,2022,16-10-2022
-113.4727034,53.55668616,1585,2022/10/16 12:00:00+00,Disorder,General Disorder,Trouble with Person,85 ST/106A AV,16,10,2022,16-10-2022
-113.4476297,53.60269032,1586,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,140 AV/69 ST,16,10,2022,16-10-2022
-113.4974096,53.54301262,1587,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 AV/103 ST,16,10,2022,16-10-2022
-113.3991162,53.44402096,1588,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,37 ST/16A AV,16,10,2022,16-10-2022
-113.4852131,53.59949965,1589,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/93 ST,16,10,2022,16-10-2022
-113.4852131,53.59949965,1590,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/93 ST,16,10,2022,16-10-2022
-113.5065972,53.55140623,1591,2022/10/16 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,107 AV/108 ST,16,10,2022,16-10-2022
-113.704952,53.53627755,1592,2022/10/16 12:00:00+00,Non-Violent,Property,Internet Fraud,97 AV/SECORD BV,16,10,2022,16-10-2022
-113.49744,53.53564707,1593,2022/10/16 12:00:00+00,Violent,Personal Violence,Assault,103 ST/98 AV,16,10,2022,16-10-2022
-113.4837718,53.54727388,1594,2022/10/16 12:00:00+00,Drugs,Drug Violations,Drugs,103A AV/96 ST,16,10,2022,16-10-2022
-113.5196567,53.5655925,1595,2022/10/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,AIRPORT RD/KINGSWAY ,16,10,2022,16-10-2022
-113.6283077,53.52033169,1596,2022/10/16 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,177 ST/86A AV,16,10,2022,16-10-2022
-113.4430091,53.57035843,1597,2022/10/16 12:00:00+00,Violent,Personal Violence,Robbery Personal,118 AV/66 ST,16,10,2022,16-10-2022
-113.4828373,53.5066383,1598,2022/10/16 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,70 AV/98 ST,16,10,2022,16-10-2022
-113.5255039,53.52080577,1599,2022/08/29 12:00:00+00,Drugs,Drug Violations,Drugs,114 ST/NOT NAMED RD,29,8,2022,29-08-2022
-113.5196567,53.5655925,1600,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,AIRPORT RD/KINGSWAY ,29,8,2022,29-08-2022
-113.5286437,53.54759231,1601,2022/08/29 12:00:00+00,Non-Violent,Property,Theft Under $5000,109A AV/120 ST,29,8,2022,29-08-2022
-113.4135838,53.63078653,1602,2022/08/29 12:00:00+00,Disorder,General Disorder,Trouble with Person,168A AV/51 ST,29,8,2022,29-08-2022
-113.5779784,53.53152587,1603,2022/09/06 12:00:00+00,Non-Violent,Property,Fraud Personal,149 ST/95 AV,6,9,2022,06-09-2022
-113.4672957,53.55809114,1604,2022/09/06 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,110 AV/82 ST,6,9,2022,06-09-2022
-113.4465869,53.50632033,1605,2022/09/06 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,79 ST/ARGYLL RD,6,9,2022,06-09-2022
-113.4791007,53.46705536,1606,2022/09/06 12:00:00+00,Disorder,General Disorder,Trespassing,34 AV/97 ST,6,9,2022,06-09-2022
-113.4918208,53.55903356,1607,2022/09/06 12:00:00+00,Violent,Personal Violence,Robbery Personal,111 AV/97 ST,6,9,2022,06-09-2022
-113.6205648,53.54136975,1608,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,6,9,2022,06-09-2022
-113.4281581,53.45070735,1609,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,19A AV/57 ST,6,9,2022,06-09-2022
-113.5167651,53.6168779,1610,2022/09/06 12:00:00+00,Disorder,General Disorder,Trespassing,CASTLE DOWNS TC/CASTLE DOWNS TC,6,9,2022,06-09-2022
-113.496851,53.49264032,1611,2022/09/06 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,CALGARY TR/CALGARY TR,6,9,2022,06-09-2022
-113.4976878,53.50434421,1612,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,68 AV/104 ST,6,9,2022,06-09-2022
-113.4920399,53.47364666,1613,2022/09/06 12:00:00+00,Non-Violent,Property,Possession Stolen Property,G A MACDONALD AV/GATEWAY BV,6,9,2022,06-09-2022
-113.5413933,53.62919959,1614,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,127 ST/127 ST,6,9,2022,06-09-2022
-113.4920237,53.57038641,1615,2022/09/06 12:00:00+00,Disorder,General Disorder,Trouble with Person,118 AV/97 ST,6,9,2022,06-09-2022
-113.4039117,53.42767458,1616,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,41 ST SW/6 AV SW,6,9,2022,06-09-2022
-113.3855487,53.43980951,1617,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,30 ST/13 AV,6,9,2022,06-09-2022
-113.4912983,53.54662836,1618,2022/09/06 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,104 AV/100 ST,6,9,2022,06-09-2022
-113.4258908,53.42745121,1619,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,54 ST SW/6 AV SW,6,9,2022,06-09-2022
-113.39637,53.56946504,1620,2022/09/06 12:00:00+00,Disorder,General Disorder,Trouble with Person,117 AV/36 ST,6,9,2022,06-09-2022
-113.4461267,53.58915513,1621,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,130 AV/68 ST,6,9,2022,06-09-2022
-113.3876857,53.5012057,1622,2022/09/06 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,30 ST/64 AV,6,9,2022,06-09-2022
-113.3552488,53.6328185,1623,2022/09/06 12:00:00+00,Disorder,General Disorder,Trouble with Person,EVERGREEN CR/JUNIPER PL,6,9,2022,06-09-2022
-113.4749689,53.61731206,1624,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Under $5000,156A AV/156A AV,6,9,2022,06-09-2022
-113.3312665,53.62714919,1625,2022/09/06 12:00:00+00,Non-Violent,Property,Theft Over $5000,166 AV/9 ST,6,9,2022,06-09-2022
-113.6153576,53.52485889,1626,2022/09/05 12:00:00+00,Non-Violent,Property,Theft Under $5000,170 ST/90 AV,5,9,2022,05-09-2022
-113.5774558,53.54194418,1627,2022/09/05 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,STONY PLAIN RD/STONY PLAIN RD,5,9,2022,05-09-2022
-113.4742831,53.55422867,1628,2022/09/05 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 AV/87 ST,5,9,2022,05-09-2022
-113.4589566,53.53607415,1629,2022/09/05 12:00:00+00,Disorder,General Disorder,Trouble with Person,87 ST/STRATHEARN CR,5,9,2022,05-09-2022
-113.4701536,53.51802928,1630,2022/09/05 12:00:00+00,Violent,Personal Violence,Assault,82 AV/93 ST,5,9,2022,05-09-2022
-113.4700448,53.43045551,1631,2022/09/05 12:00:00+00,Non-Violent,Property,Fraud General,91 ST SW/EDWARDS DR SW,5,9,2022,05-09-2022
-113.4890351,53.61793272,1632,2022/09/05 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Abandoned Vehicle,EAUX CLAIRES TC/EAUX CLAIRES TC,5,9,2022,05-09-2022
-113.4691021,53.40754034,1633,2022/09/05 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,CRABAPPLE CR SW/ORCHARDS DR SW,5,9,2022,05-09-2022
-113.500338,53.49324363,1634,2022/09/05 12:00:00+00,Non-Violent,Property,Theft Over $5000,105 ST/56 AV,5,9,2022,05-09-2022
-113.4208341,53.45456428,1635,2022/09/05 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,23 AV/23 AV,5,9,2022,05-09-2022
-113.4976826,53.50926531,1636,2022/09/05 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,104 ST/73 AV,5,9,2022,05-09-2022
-113.4481141,53.50437449,1637,2022/09/05 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,CORONET RD/80 ST,5,9,2022,05-09-2022
-113.5678439,53.39977122,1638,2022/09/05 12:00:00+00,Non-Violent,Property,Break and Enter Residential,CARTMELL CT SW/CHAPPELLE RD SW,5,9,2022,05-09-2022
-113.5102792,53.55299608,1639,2022/09/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,108 AV/110 ST,4,9,2022,04-09-2022
-113.4708492,53.5751305,1640,2022/09/04 12:00:00+00,Drugs,Drug Violations,Drugs,121 AV/85 ST,4,9,2022,04-09-2022
-113.3765109,53.47966661,1641,2022/09/04 12:00:00+00,Violent,Personal Violence,Assault,21 ST/43A AV,4,9,2022,04-09-2022
-113.4871934,53.56732912,1642,2022/09/04 12:00:00+00,Disorder,General Disorder,Trouble with Person,116 AV/95 ST,4,9,2022,04-09-2022
-113.5598187,53.52706499,1643,2022/09/04 12:00:00+00,Violent,Sexual Violations,Indecent Act,PATRICIA DR/VALLEYVIEW DR,4,9,2022,04-09-2022
-113.4726423,53.57672516,1644,2022/09/04 12:00:00+00,Violent,Personal Violence,Assault,122 AV/86 ST,4,9,2022,04-09-2022
-113.4765359,53.55050804,1645,2022/09/04 12:00:00+00,Disorder,General Disorder,Trouble with Person,105 AV/92 ST,4,9,2022,04-09-2022
-113.4688042,53.56581464,1646,2022/09/04 12:00:00+00,Non-Violent,Property,Break and Enter Residential,115 AV/83 ST,4,9,2022,04-09-2022
-113.4652759,53.61857717,1647,2022/09/04 12:00:00+00,Non-Violent,Property,Break and Enter Residential,157 AV/80 ST,4,9,2022,04-09-2022
-113.4643328,53.60378709,1648,2022/09/04 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,141 AV/80 ST,4,9,2022,04-09-2022
-113.4881949,53.59983343,1649,2022/09/04 12:00:00+00,Violent,Personal Violence,Robbery Personal,NORTHGATE TC/NORTHGATE TC,4,9,2022,04-09-2022
-113.4799536,53.42515573,1650,2022/09/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,ELLERSLIE RD SW/PARSONS RD SW,4,9,2022,04-09-2022
-113.4938117,53.51801134,1651,2022/09/04 12:00:00+00,Disorder,General Disorder,Trouble with Person,102 ST/82 AV,4,9,2022,04-09-2022
-113.4477163,53.54794239,1652,2022/09/04 12:00:00+00,Non-Violent,Property,Break and Enter Residential,105 AV/78 ST,4,9,2022,04-09-2022
-113.5302651,53.47629263,1653,2022/09/04 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,115 ST/40 AV,4,9,2022,04-09-2022
-113.413276,53.5974322,1654,2022/09/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/50 ST,4,9,2022,04-09-2022
-113.4916478,53.55721353,1655,2022/09/04 12:00:00+00,Drugs,Drug Violations,Drugs,110 AV/97 ST,4,9,2022,04-09-2022
-113.4918566,53.59801148,1656,2022/09/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,97 ST/NORTHGATE MALL RD,4,9,2022,04-09-2022
-113.5520779,53.55895877,1657,2022/09/04 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 AV/GROAT RD,4,9,2022,04-09-2022
-113.5629631,53.55435306,1658,2022/09/03 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,109 AV/140 ST,3,9,2022,03-09-2022
-113.4640442,53.57128863,1659,2022/09/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,80 ST/FORT RD,3,9,2022,03-09-2022
-113.3883443,53.56618489,1660,2022/09/03 12:00:00+00,Disorder,General Disorder,Trouble with Person,113 AV/30 ST,3,9,2022,03-09-2022
-113.4215537,53.56524154,1661,2022/09/03 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,52 ST/ADA BV,3,9,2022,03-09-2022
-113.4445562,53.57672969,1662,2022/09/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,122 AV/67 ST,3,9,2022,03-09-2022
-113.47979,53.50661643,1663,2022/09/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,70 AV/97 ST,3,9,2022,03-09-2022
-113.4625368,53.57198706,1664,2022/09/03 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,119 AV/79 ST,3,9,2022,03-09-2022
-113.4913274,53.51517106,1665,2022/09/03 12:00:00+00,Violent,Personal Violence,Assault,101 ST/79 AV,3,9,2022,03-09-2022
-113.5395612,53.53567147,1666,2022/09/03 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,122 AV/EMILY MURPHY PARK RD,3,9,2022,03-09-2022
-113.4496271,53.57038276,1667,2022/09/03 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,70 ST/118 AV,3,9,2022,03-09-2022
-113.4937154,53.56270796,1668,2022/09/03 12:00:00+00,Violent,Personal Violence,Assault,101 ST/113 AV,3,9,2022,03-09-2022
-113.5324298,53.55890211,1669,2022/09/03 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,111 AV/122 ST,3,9,2022,03-09-2022
-113.4859823,53.45143977,1670,2022/09/03 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,21 AV/99 ST,3,9,2022,03-09-2022
-113.5579476,53.51651298,1671,2022/09/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,BUENA VISTA RD/BUENA VISTA RD,3,9,2022,03-09-2022
-113.4412649,53.59545839,1672,2022/09/03 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,134 AV/65 ST,3,9,2022,03-09-2022
-113.4887119,53.51805852,1673,2022/09/03 12:00:00+00,Disorder,Mischief/Graffiti,Graffiti,100 ST/82 AV,3,9,2022,03-09-2022
-113.4992363,53.55141013,1674,2022/09/03 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 ST/107 AV,3,9,2022,03-09-2022
-113.4955623,53.54777046,1675,2022/09/03 12:00:00+00,Violent,Personal Violence,Assault,102 ST/105 AV,3,9,2022,03-09-2022
-113.4749005,53.54913667,1676,2022/09/03 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,103A AV/JASPER AV,3,9,2022,03-09-2022
-113.6301116,53.52375954,1677,2022/09/03 12:00:00+00,Non-Violent,Property,Internet Fraud,178 ST/89 AV,3,9,2022,03-09-2022
-113.4955579,53.54617406,1678,2022/10/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 ST/104 AV,15,10,2022,15-10-2022
-113.4919108,53.54989667,1679,2022/10/15 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,100 ST/106 AV,15,10,2022,15-10-2022
-113.4884049,53.45255813,1680,2022/10/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,101 ST/22 AV,15,10,2022,15-10-2022
-113.51319,53.4905237,1681,2022/10/15 12:00:00+00,Violent,Personal Violence,Assault,53 AV/53 AV,15,10,2022,15-10-2022
-113.4158173,53.60139967,1682,2022/10/15 12:00:00+00,Violent,Personal Violence,Assault,50 ST/MANNING DR,15,10,2022,15-10-2022
-113.4516503,53.46559542,1683,2022/10/15 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,34A AV/78 ST,15,10,2022,15-10-2022
-113.4516503,53.46559542,1684,2022/10/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,34A AV/78 ST,15,10,2022,15-10-2022
-113.4975676,53.51907095,1685,2022/10/15 12:00:00+00,Violent,Personal Violence,Assault,104 ST/83 AV,15,10,2022,15-10-2022
-113.467333,53.58208736,1686,2022/10/15 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,82 ST/YELLOWHEAD TR,15,10,2022,15-10-2022
-113.4826986,53.5798475,1687,2022/10/15 12:00:00+00,Non-Violent,Property,Break and Enter Residential,124 AV/92 ST,15,10,2022,15-10-2022
-113.5306151,53.5403859,1688,2022/10/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,100 AV/121 ST,15,10,2022,15-10-2022
-113.4331691,53.5902762,1689,2022/10/15 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,131 AV/FORT RD,15,10,2022,15-10-2022
-113.4398901,53.57036996,1690,2022/10/15 12:00:00+00,Violent,Personal Violence,Assault,118 AV/64 ST,15,10,2022,15-10-2022
-113.5384748,53.54460781,1691,2022/10/15 12:00:00+00,Non-Violent,Property,Break and Enter Residential,103 AV/WADHURST RD,15,10,2022,15-10-2022
-113.49739,53.54618584,1692,2022/10/15 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,104 AV/104 AV,15,10,2022,15-10-2022
-113.4726679,53.60969858,1693,2022/10/15 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,148 AV/87 ST,15,10,2022,15-10-2022
-113.4992267,53.54756485,1694,2022/10/15 12:00:00+00,Disorder,General Disorder,Trespassing,104 ST/104 ST,15,10,2022,15-10-2022
-113.4181786,53.43758296,1695,2022/10/15 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,50 ST/ANTHONY HENDAY DR,15,10,2022,15-10-2022
-113.5157857,53.55299794,1696,2022/10/15 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,108 AV/113 ST,15,10,2022,15-10-2022
-113.5102733,53.5514181,1697,2022/10/15 12:00:00+00,Violent,Personal Violence,Assault,110 ST/107 AV,15,10,2022,15-10-2022
-113.4920922,53.45071727,1698,2022/10/15 12:00:00+00,Violent,Personal Violence,Assault,102 ST/GATEWAY BV,15,10,2022,15-10-2022
-113.4862435,53.50568659,1699,2022/10/15 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,69 AV/99 ST,15,10,2022,15-10-2022
-113.5043512,53.48479095,1700,2022/10/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 ST/47 AV,15,10,2022,15-10-2022
-113.6301116,53.52375954,1701,2022/10/15 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,178 ST/89 AV,15,10,2022,15-10-2022
-113.6185876,53.43686257,1702,2022/10/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,WINDERMERE WY SW/WINDERMERE WY SW,15,10,2022,15-10-2022
-113.5442116,53.59000404,1703,2022/10/15 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,129 ST/131 AV,15,10,2022,15-10-2022
-113.5029199,53.54093183,1704,2022/10/15 12:00:00+00,Disorder,General Disorder,Trouble with Person,106 ST/JASPER AV,15,10,2022,15-10-2022
-113.4469063,53.56600985,1705,2022/10/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,114 AV/70 ST,15,10,2022,15-10-2022
-113.5213376,53.53885182,1706,2022/10/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,116 ST/100 AV,15,10,2022,15-10-2022
-113.6671462,53.47158359,1707,2022/10/15 12:00:00+00,Non-Violent,Property,Possession Stolen Property,ELSTON LP/ELSTON LP,15,10,2022,15-10-2022
-113.5432156,53.4011584,1708,2022/10/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,DANIELS WY SW/35 AV SW,15,10,2022,15-10-2022
-113.5255039,53.52080577,1709,2022/10/15 12:00:00+00,Drugs,Drug Violations,Drugs,114 ST/NOT NAMED RD,15,10,2022,15-10-2022
-113.4937208,53.54980658,1710,2022/10/14 12:00:00+00,Violent,Personal Violence,Assault,101 ST/106 AV,14,10,2022,14-10-2022
-113.4955649,53.5513986,1711,2022/10/14 12:00:00+00,Non-Violent,Property,Break and Enter Residential,102 ST/107 AV,14,10,2022,14-10-2022
-113.5010774,53.57353989,1712,2022/10/14 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,105 ST/120 AV,14,10,2022,14-10-2022
-113.6309662,53.5025085,1713,2022/10/14 12:00:00+00,Violent,Personal Violence,Assault,178 ST/178 ST,14,10,2022,14-10-2022
-113.4243029,53.45429716,1714,2022/10/14 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,23 AV/HEWES WY,14,10,2022,14-10-2022
-113.4118397,53.46498683,1715,2022/10/14 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,35 AV/35 AV,14,10,2022,14-10-2022
-113.4153269,53.5703518,1716,2022/10/14 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,118 AV/48 ST,14,10,2022,14-10-2022
-113.4625077,53.49590279,1717,2022/10/14 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Abandoned Vehicle,60 AV/88 ST,14,10,2022,14-10-2022
-113.4478963,53.56742794,1718,2022/10/14 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,115 AV/70 ST,14,10,2022,14-10-2022
-113.4643935,53.51814785,1719,2022/10/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,82 AV/89 ST,14,10,2022,14-10-2022
-113.4491718,53.46578383,1720,2022/10/14 12:00:00+00,Non-Violent,Property,Break and Enter Residential,LEE RIDGE RD/LEE RIDGE RD,14,10,2022,14-10-2022
-113.4860511,53.46419192,1721,2022/10/14 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,32 AV/PARSONS RD,14,10,2022,14-10-2022
-113.5743815,53.55030447,1722,2022/10/14 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,106A AV/147 ST,14,10,2022,14-10-2022
-113.4601969,53.58605513,1723,2022/10/14 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,128 AV/78 ST,14,10,2022,14-10-2022
-113.49739,53.54618584,1724,2022/10/14 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,104 AV/104 AV,14,10,2022,14-10-2022
-113.4183961,53.57034954,1725,2022/10/14 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,50 ST/118 AV,14,10,2022,14-10-2022
-113.4975676,53.52001685,1726,2022/10/14 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,104 ST/84 AV,14,10,2022,14-10-2022
-113.4890847,53.55106737,1727,2022/10/14 12:00:00+00,Violent,Personal Violence,Assault,106A AV/97 ST,14,10,2022,14-10-2022
-113.6205648,53.54136975,1728,2022/10/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,14,10,2022,14-10-2022
-113.4426063,53.50332495,1729,2022/10/14 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,68 AV/75 ST,14,10,2022,14-10-2022
-113.6093475,53.5146864,1730,2022/10/14 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,167 ST/81 AV,14,10,2022,14-10-2022
-113.5149574,53.49053318,1731,2022/10/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,53 AV/53 AV,14,10,2022,14-10-2022
-113.3675683,53.46080725,1732,2022/10/14 12:00:00+00,Non-Violent,Property,Internet Fraud,16 ST/30 AV,14,10,2022,14-10-2022
-113.3988731,53.61913627,1733,2022/10/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,158 AV/158 AV,14,10,2022,14-10-2022
-113.6142699,53.43724785,1734,2022/10/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,170 ST SW/WINDERMERE BV SW,14,10,2022,14-10-2022
-113.418691,53.53802621,1735,2022/10/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,50 ST/50 ST,14,10,2022,14-10-2022
-113.4127415,53.59711082,1736,2022/10/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/137 AV,14,10,2022,14-10-2022
-113.4345269,53.45397987,1737,2022/10/14 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,66 ST/23 AV,14,10,2022,14-10-2022
-113.6391406,53.59971273,1738,2022/10/14 12:00:00+00,Non-Violent,Property,Fire Arson,184 ST/184 ST,14,10,2022,14-10-2022
-113.5917457,53.54129312,1739,2022/10/13 12:00:00+00,Drugs,Drug Violations,Drugs,JASPER PLACE TC/STONY PLAIN RD,13,10,2022,13-10-2022
-113.4787153,53.55388833,1740,2022/10/13 12:00:00+00,Non-Violent,Property,Fraud - Financial,107 AV/92 ST,13,10,2022,13-10-2022
